_id,video_id,comment,cleaned_comment,sentiment
6877a0df8d741c12a111480b,CRraHg4Ks_g,"Frightening comment: ‘these AI systems could be built with the wrong value systems’. 
Who will decide that…?",frightening comment these ai systems could be built with the wrong value systems who will decide that,negative
6877a0df8d741c12a111480c,CRraHg4Ks_g,There are not a lot of PhD students getting their dissertation by doing x-ray crystallography to determine the 3D structure of a protein anymore.,there are not a lot of phd students getting their dissertation by doing xray crystallography to determine the d structure of a protein anymore,neutral
6877a0df8d741c12a111480d,CRraHg4Ks_g,BORING SAME STUFF,boring same stuff,negative
6877a0df8d741c12a111480e,CRraHg4Ks_g,"One of the problems to renewable energy is that yes it doesnt lead to direct omissions, the energy still stays on earth . We need to send sone energy out into space. Thus why space exploration important because once we tap into renewables we are gonna have a lot of energy on earth. It’s gonna become hot. And mass extinction and the silence and then ice age",one of the problems to renewable energy is that yes it does not lead to direct omissions the energy still stays on earth we need to send sone energy out into space thus why space exploration important because once we tap into renewables we are going to have a lot of energy on earth it is going to become hot and mass extinction and the silence and then ice age,positive
6877a0df8d741c12a111480f,CRraHg4Ks_g,"Of all things, radical abundance of energy will solve everything, almost, except life longevity maybe",of all things radical abundance of energy will solve everything almost except life longevity maybe,neutral
6877a0df8d741c12a1114810,CRraHg4Ks_g,"Asimov's Three Laws of Robotics:
1. A robot may not injure a human being or, through inaction, allow a human being to come to harm.
2. A robot must obey the orders given it by human beings except where such orders would conflict with the First Law.
3. A robot must protect its own existence as long as such protection does not conflict with the First or Second Law.",asimovs three laws of robotics a robot may not injure a human being or through inaction allow a human being to come to harm a robot must obey the orders given it by human beings except where such orders would conflict with the first law a robot must protect its own existence as long as such protection does not conflict with the first or second law,positive
6877a0df8d741c12a1114811,CRraHg4Ks_g,I've been saying that life isn't a zero-sum game. Everyone would benefit more if we collaborated more. The problem is that most humans tend to operate like life is a zero-sum game.,i have been saying that life is not a zerosum game everyone would benefit more if we collaborated more the problem is that most humans tend to operate like life is a zerosum game,positive
6877a0df8d741c12a1114812,CRraHg4Ks_g,"Are we headed toward ""Star Trek"" or ""The Matrix""?",are we headed toward star trek or the matrix,neutral
6877a0df8d741c12a1114813,CRraHg4Ks_g,"They keep promising Star Trek but all I see is Blade Runner/Elysium/Hunger Games…..or even EngSoc.
Cancer cured economic growth at 9% but 80% of the population in poverty",they keep promising star trek but all i see is blade runnerelysiumhunger gamesor even engsoc cancer cured economic growth at but of the population in poverty,positive
6877a0df8d741c12a1114814,CRraHg4Ks_g,"If agi ever ends up bad, we'll know with terminators time traveling to this period. 😂

Also really? Nurses? He must not go to the hospital much. Rare you get a empathetic nurse. If ai is already scoring higher on empathy, if they ever get a robot nurse that's able to empathize and treat you better. I'm going with that robot nurse. 😂",if agi ever ends up bad we will know with terminators time traveling to this period also really nurses he must not go to the hospital much rare you get a empathetic nurse if ai is already scoring higher on empathy if they ever get a robot nurse that is able to empathize and treat you better i am going with that robot nurse,positive
6877a0df8d741c12a1114815,CRraHg4Ks_g,"Here is what I don’t understand.. Demis is suggesting all these things for young future graduates to consider such as immersing themselves in the tools… all the AI tools … to understand how they are built, understand how to modify them, fine tuning and system prompting etc. Yet he earlier in this interview said that AGI ( coming in the next two to five years) will be self improving, self coding and can future version themselves.  Doesn’t sound like humans will be needed. Isn’t he contradicting himself?  AGI is coming and it will displace a lot of jobs and when that happens it will have a domino effect on the economy because who will want to go to a theme park, hair salon, barber shop, get lawn care services… etc when we don’t have jobs to pay for anything. UBI you say? Well who would spend their money on wants?  The economy will hit rock bottom before we realize the trade off of AGI.",here is what i do not understand demis is suggesting all these things for young future graduates to consider such as immersing themselves in the tools all the ai tools to understand how they are built understand how to modify them fine tuning and system prompting etc yet he earlier in this interview said that agi coming in the next two to five years will be self improving self coding and can future version themselves does not sound like humans will be needed is not he contradicting himself agi is coming and it will displace a lot of jobs and when that happens it will have a domino effect on the economy because who will want to go to a theme park hair salon barber shop get lawn care services etc when we do not have jobs to pay for anything ubi you say well who would spend their money on wants the economy will hit rock bottom before we realize the trade off of agi,neutral
